repetition_id;tick;patch_id;susceptible;infected;recovered;cc;total_animals
1;326;439;0;0;62;28;62
1;327;385;0;0;2;12;2
1;327;439;0;0;62;28;62
1;328;439;0;0;62;28;62
1;328;385;0;0;2;12;2
1;329;439;0;0;62;28;62
1;329;385;0;0;2;12;2
1;330;439;0;0;62;28;62
1;330;385;0;0;2;12;2
1;331;385;0;0;2;12;2
1;331;439;0;0;62;28;62
1;332;439;0;0;62;28;62
1;332;385;0;0;2;12;2
1;333;439;0;0;62;28;62
1;333;385;0;0;2;12;2
1;334;385;0;0;2;12;2
1;334;439;0;0;61;28;61
1;335;385;0;0;2;12;2
1;335;439;0;0;60;28;60
1;336;385;0;0;2;12;2
1;336;439;0;0;60;28;60
1;337;439;0;0;60;28;60
1;337;385;0;0;2;12;2
1;338;439;0;0;60;28;60
1;338;385;0;0;2;12;2
1;339;385;0;0;2;12;2
1;339;439;0;0;60;28;60
1;340;385;0;0;2;12;2
1;340;439;0;0;60;28;60
1;341;385;0;0;2;12;2
1;341;439;0;0;60;28;60
1;342;385;0;0;2;12;2
1;342;439;0;0;60;28;60
1;343;385;0;0;2;12;2
1;343;439;0;0;60;28;60
1;344;439;0;0;60;28;60
1;344;385;0;0;2;12;2
1;345;439;0;0;60;28;60
1;345;385;0;0;2;12;2
1;346;439;0;0;60;28;60
1;346;385;0;0;2;12;2
1;347;439;0;0;60;28;60
1;347;385;0;0;2;12;2
1;348;385;0;0;2;12;2
1;348;439;0;0;60;28;60
1;349;439;0;0;60;28;60
1;349;385;0;0;2;12;2
1;350;439;0;0;60;28;60
1;350;385;0;0;2;12;2
1;351;439;0;0;60;28;60
1;351;385;0;0;2;12;2
1;352;385;0;0;2;12;2
1;352;439;0;0;60;28;60
1;353;385;0;0;2;12;2
1;353;439;0;0;60;28;60
1;354;439;0;0;60;28;60
1;354;385;0;0;2;12;2
1;355;439;0;0;60;28;60
1;355;385;0;0;2;12;2
1;356;439;0;0;60;28;60
1;356;385;0;0;2;12;2
1;357;439;0;0;60;28;60
1;357;385;0;0;2;12;2
1;358;385;0;0;2;12;2
1;358;439;0;0;60;28;60
1;359;439;0;0;60;28;60
1;359;385;0;0;2;12;2
1;360;439;0;0;60;28;60
1;360;385;0;0;2;12;2
1;361;385;0;0;2;12;2
1;361;439;0;0;60;28;60
1;362;385;0;0;2;12;2
1;362;439;0;0;60;28;60
1;363;439;0;0;60;28;60
1;363;385;0;0;2;12;2
1;364;439;0;0;58;28;58
1;364;385;0;0;2;12;2
1;365;385;0;0;2;12;2
1;365;439;0;0;58;28;58
1;366;439;0;0;57;28;57
1;366;385;0;0;2;12;2
1;367;385;0;0;2;12;2
1;367;439;0;0;57;28;57
1;368;439;0;0;57;28;57
1;368;385;0;0;2;12;2
1;369;439;0;0;57;28;57
1;369;385;0;0;2;12;2
1;370;385;0;0;2;12;2
1;370;439;0;0;57;28;57
1;371;385;0;0;2;12;2
1;371;439;0;0;57;28;57
1;372;439;0;0;57;28;57
1;372;385;0;0;2;12;2
1;373;439;0;0;57;28;57
1;373;385;0;0;2;12;2
1;374;385;0;0;2;12;2
1;374;439;0;0;57;28;57
1;375;439;0;0;57;28;57
1;375;385;0;0;2;12;2
1;376;439;0;0;57;28;57
1;376;385;0;0;2;12;2
1;377;385;0;0;2;12;2
1;377;439;0;0;57;28;57
1;378;385;0;0;2;12;2
1;378;439;0;0;57;28;57
1;379;439;0;0;57;28;57
1;379;385;0;0;2;12;2
1;380;439;0;0;57;28;57
1;380;385;0;0;2;12;2
1;381;439;0;0;57;28;57
1;381;385;0;0;2;12;2
1;382;439;0;0;57;28;57
1;382;385;0;0;2;12;2
1;383;385;0;0;2;12;2
1;383;439;0;0;57;28;57
1;384;439;0;0;56;28;56
1;384;385;0;0;2;12;2
1;385;439;0;0;56;28;56
1;385;385;0;0;2;12;2
1;386;385;0;0;2;12;2
1;386;439;0;0;56;28;56
1;387;385;0;0;2;12;2
1;387;439;0;0;56;28;56
1;388;385;0;0;2;12;2
1;388;439;0;0;56;28;56
1;389;385;0;0;2;12;2
1;389;439;0;0;56;28;56
1;390;439;0;0;56;28;56
1;390;385;0;0;2;12;2
1;391;439;0;0;55;28;55
1;391;385;0;0;2;12;2
1;392;439;0;0;55;28;55
1;392;385;0;0;2;12;2
1;393;385;0;0;2;12;2
1;393;439;0;0;55;28;55
1;394;385;0;0;2;12;2
1;394;439;0;0;55;28;55
1;395;439;0;0;55;28;55
1;395;385;0;0;2;12;2
1;396;439;0;0;55;28;55
1;396;385;0;0;2;12;2
1;397;439;0;0;55;28;55
1;397;385;0;0;2;12;2
1;398;439;0;0;55;28;55
1;398;385;0;0;2;12;2
1;399;439;0;0;55;28;55
1;399;385;0;0;2;12;2
1;400;385;0;0;2;12;2
