repetition_id;tick;patch_id;group_id;group_mode;sows;boars;female_juveniles;male_juveniles;female_piglets;male_piglets;travelled_distance
1;1050;384;141;settled;6;0;0;0;18;7;1
1;1050;511;171;settled;0;0;5;0;0;0;1
1;1051;439;0;settled;2;1;0;0;0;0;0
1;1051;336;132;settled;0;0;0;0;0;0;0
1;1051;385;129;settled;1;8;0;0;0;0;1
1;1051;438;130;settled;0;0;0;2;0;0;1
1;1051;384;141;settled;6;0;0;0;18;7;1
1;1051;511;171;settled;0;0;5;0;0;0;1
1;1052;439;0;settled;2;1;0;0;0;0;0
1;1052;336;132;settled;0;0;0;0;0;0;0
1;1052;385;129;settled;1;8;0;0;0;0;1
1;1052;438;130;settled;0;0;0;2;0;0;1
1;1052;384;141;settled;6;0;0;0;18;7;1
1;1052;511;171;settled;0;0;5;0;0;0;1
1;1053;439;0;settled;2;1;0;0;0;0;0
1;1053;336;132;settled;0;0;0;0;0;0;0
1;1053;385;129;settled;1;8;0;0;0;0;1
1;1053;438;130;settled;0;0;0;2;0;0;1
1;1053;384;141;settled;6;0;0;0;18;7;1
1;1053;511;171;settled;0;0;5;0;0;0;1
1;1054;439;0;settled;2;1;0;0;0;0;0
1;1054;336;132;settled;0;0;0;0;0;0;0
1;1054;385;129;settled;1;8;0;0;0;0;1
1;1054;438;130;settled;0;0;0;2;0;0;1
1;1054;384;141;settled;6;0;0;0;18;7;1
1;1054;511;171;settled;0;0;5;0;0;0;1
1;1055;439;0;settled;2;1;0;0;0;0;0
1;1055;336;132;settled;0;0;0;0;0;0;0
1;1055;385;129;settled;1;8;0;0;0;0;1
1;1055;438;130;settled;0;0;0;2;0;0;1
1;1055;384;141;settled;6;0;0;0;18;7;1
1;1055;511;171;settled;0;0;5;0;0;0;1
1;1056;439;0;settled;2;1;0;0;0;0;0
1;1056;336;132;settled;0;0;0;0;0;0;0
1;1056;385;129;settled;1;8;0;0;0;0;1
1;1056;438;130;settled;0;0;0;2;0;0;1
1;1056;384;141;settled;6;0;0;0;18;7;1
1;1056;511;171;settled;0;0;5;0;0;0;1
1;1057;439;0;settled;2;1;0;0;0;0;0
1;1057;336;132;settled;0;0;0;0;0;0;0
1;1057;385;129;settled;1;8;0;0;0;0;1
1;1057;438;130;settled;0;0;0;2;0;0;1
1;1057;384;141;settled;6;0;0;0;18;7;1
1;1057;511;171;settled;0;0;5;0;0;0;1
1;1058;439;0;settled;2;1;0;0;0;0;0
1;1058;336;132;settled;0;0;0;0;0;0;0
1;1058;385;129;settled;1;8;0;0;0;0;1
1;1058;438;130;settled;0;0;0;2;0;0;1
1;1058;384;141;settled;6;0;0;0;18;7;1
1;1058;511;171;settled;0;0;5;0;0;0;1
1;1059;439;0;settled;2;1;0;0;0;0;0
1;1059;336;132;settled;0;0;0;0;0;0;0
1;1059;385;129;settled;1;8;0;0;0;0;1
1;1059;438;130;settled;0;0;0;2;0;0;1
1;1059;384;141;settled;6;0;0;0;18;7;1
1;1059;511;171;settled;0;0;4;0;0;0;1
1;1060;439;0;settled;2;1;0;0;0;0;0
1;1060;336;132;settled;0;0;0;0;0;0;0
1;1060;385;129;settled;1;8;0;0;0;0;1
1;1060;438;130;settled;0;0;0;2;0;0;1
1;1060;384;141;settled;6;0;0;0;18;7;1
1;1060;511;171;settled;0;0;4;0;0;0;1
1;1061;439;0;settled;2;1;0;0;0;0;0
1;1061;336;132;settled;0;0;0;0;0;0;0
1;1061;385;129;settled;1;8;0;0;0;0;1
1;1061;438;130;settled;0;0;0;2;0;0;1
1;1061;384;141;settled;6;0;0;0;18;7;1
1;1061;511;171;settled;0;0;4;0;0;0;1
1;1062;439;0;settled;2;1;0;0;0;0;0
1;1062;336;132;settled;0;0;0;0;0;0;0
1;1062;385;129;settled;1;8;0;0;0;0;1
1;1062;438;130;settled;0;0;0;2;0;0;1
1;1062;384;141;settled;6;0;0;0;18;7;1
1;1062;511;171;settled;0;0;4;0;0;0;1
1;1063;439;0;settled;2;1;0;0;0;0;0
1;1063;336;132;settled;0;0;0;0;0;0;0
1;1063;385;129;settled;1;8;0;0;0;0;1
1;1063;438;130;settled;0;0;0;2;0;0;1
1;1063;384;141;settled;6;0;0;0;18;7;1
1;1063;511;171;settled;0;0;4;0;0;0;1
1;1064;439;0;settled;2;1;0;0;0;0;0
1;1064;336;132;settled;0;0;0;0;0;0;0
1;1064;385;129;settled;1;8;0;0;0;0;1
1;1064;438;130;settled;0;0;0;2;0;0;1
1;1064;384;141;settled;6;0;0;0;18;7;1
1;1064;511;171;settled;0;0;4;0;0;0;1
1;1065;439;0;settled;2;1;0;0;0;0;0
1;1065;336;132;settled;0;0;0;0;0;0;0
1;1065;385;129;settled;1;8;0;0;0;0;1
1;1065;438;130;settled;0;0;0;2;0;0;1
1;1065;384;141;settled;6;0;0;0;18;7;1
1;1065;511;171;settled;0;0;4;0;0;0;1
1;1066;439;0;settled;2;1;0;0;0;0;0
1;1066;336;132;settled;0;0;0;0;0;0;0
1;1066;385;129;settled;1;8;0;0;0;0;1
1;1066;438;130;settled;0;0;0;2;0;0;1
1;1066;384;141;settled;6;0;0;0;18;7;1
1;1066;511;171;settled;0;0;4;0;0;0;1
1;1067;439;0;settled;2;1;0;0;0;0;0
1;1067;336;132;settled;0;0;0;0;0;0;0
1;1067;385;129;settled;1;8;0;0;0;0;1
1;1067;438;130;settled;0;0;0;2;0;0;1
1;1067;384;141;settled;6;0;0;0;18;7;1
1;1067;511;171;settled;0;0;4;0;0;0;1
1;1068;439;0;settled;2;1;0;0;0;0;0
1;1068;336;132;settled;0;0;0;0;0;0;0
1;1068;385;129;settled;1;8;0;0;0;0;1
1;1068;438;130;settled;0;0;0;2;0;0;1
1;1068;384;141;settled;6;0;0;0;18;7;1
1;1068;511;171;settled;0;0;4;0;0;0;1
1;1069;439;0;settled;2;1;0;0;0;0;0
1;1069;336;132;settled;0;0;0;0;0;0;0
1;1069;385;129;settled;1;8;0;0;0;0;1
1;1069;438;130;settled;0;0;0;2;0;0;1
1;1069;384;141;settled;6;0;0;0;18;7;1
1;1069;511;171;settled;0;0;4;0;0;0;1
1;1070;439;0;settled;2;1;0;0;0;0;0
1;1070;336;132;settled;0;0;0;0;0;0;0
1;1070;385;129;settled;1;8;0;0;0;0;1
1;1070;438;130;settled;0;0;0;2;0;0;1
1;1070;384;141;settled;6;0;0;0;18;7;1
1;1070;511;171;settled;0;0;4;0;0;0;1
1;1071;439;0;settled;2;1;0;0;0;0;0
1;1071;336;132;settled;0;0;0;0;0;0;0
1;1071;385;129;settled;1;8;0;0;0;0;1
1;1071;438;130;settled;0;0;0;2;0;0;1
1;1071;384;141;settled;6;0;0;0;18;7;1
1;1071;511;171;settled;0;0;4;0;0;0;1
1;1072;439;0;settled;2;1;0;0;0;0;0
1;1072;336;132;settled;0;0;0;0;0;0;0
1;1072;385;129;settled;1;8;0;0;0;0;1
1;1072;438;130;settled;0;0;0;2;0;0;1
1;1072;384;141;settled;6;0;0;0;18;7;1
1;1072;511;171;settled;0;0;4;0;0;0;1
1;1073;439;0;settled;2;1;0;0;0;0;0
1;1073;336;132;settled;0;0;0;0;0;0;0
1;1073;385;129;settled;1;8;0;0;0;0;1
1;1073;438;130;settled;0;0;0;1;0;0;1
1;1073;384;141;settled;6;0;0;0;18;7;1
1;1073;511;171;settled;0;0;4;0;0;0;1
1;1074;439;0;settled;2;1;0;0;0;0;0
1;1074;336;132;settled;0;0;0;0;0;0;0
1;1074;385;129;settled;1;8;0;0;0;0;1
1;1074;438;130;settled;0;0;0;1;0;0;1
1;1074;384;141;settled;6;0;0;0;18;7;1
1;1074;511;171;settled;0;0;4;0;0;0;1
1;1075;439;0;settled;2;1;0;0;0;0;0
1;1075;336;132;settled;0;0;0;0;0;0;0
1;1075;385;129;settled;1;8;0;0;0;0;1
1;1075;438;130;settled;0;0;0;1;0;0;1
1;1075;384;141;settled;6;0;0;0;18;7;1
1;1075;511;171;settled;0;0;4;0;0;0;1
1;1076;439;0;settled;2;1;0;0;0;0;0
1;1076;336;132;settled;0;0;0;0;0;0;0
1;1076;385;129;settled;1;8;0;0;0;0;1
1;1076;438;130;settled;0;0;0;1;0;0;1
1;1076;384;141;settled;6;0;0;0;18;7;1
1;1076;511;171;settled;0;0;4;0;0;0;1
1;1077;439;0;settled;2;1;0;0;0;0;0
1;1077;336;132;settled;0;0;0;0;0;0;0
1;1077;385;129;settled;1;8;0;0;0;0;1
1;1077;438;130;settled;0;0;0;1;0;0;1
1;1077;384;141;settled;6;0;0;0;18;7;1
1;1077;511;171;settled;0;0;4;0;0;0;1
1;1078;439;0;settled;2;1;0;0;0;0;0
1;1078;336;132;settled;0;0;0;0;0;0;0
1;1078;385;129;settled;0;8;0;0;0;0;1
1;1078;438;130;settled;0;0;0;1;0;0;1
1;1078;384;141;settled;6;0;0;0;18;7;1
1;1078;511;171;settled;0;0;4;0;0;0;1
1;1079;439;0;settled;2;1;0;0;0;0;0
1;1079;336;132;settled;0;0;0;0;0;0;0
1;1079;385;129;settled;0;8;0;0;0;0;1
1;1079;438;130;settled;0;0;0;1;0;0;1
1;1079;384;141;settled;6;0;0;0;18;7;1
1;1079;511;171;settled;0;0;4;0;0;0;1
1;1080;439;0;settled;2;1;0;0;0;0;0
1;1080;336;132;settled;0;0;0;0;0;0;0
1;1080;385;129;settled;0;8;0;0;0;0;1
1;1080;438;130;settled;0;0;0;1;0;0;1
1;1080;384;141;settled;6;0;0;0;18;7;1
1;1080;511;171;settled;0;0;4;0;0;0;1
1;1081;439;0;settled;2;1;0;0;0;0;0
1;1081;336;132;settled;0;0;0;0;0;0;0
1;1081;385;129;settled;0;8;0;0;0;0;1
1;1081;438;130;settled;0;0;0;1;0;0;1
1;1081;384;141;settled;6;0;0;0;18;7;1
1;1081;511;171;settled;0;0;4;0;0;0;1
1;1082;439;0;settled;2;1;0;0;0;0;0
1;1082;336;132;settled;0;0;0;0;0;0;0
1;1082;385;129;settled;0;8;0;0;0;0;1
1;1082;438;130;settled;0;0;0;1;0;0;1
1;1082;384;141;settled;6;0;0;0;18;7;1
1;1082;511;171;settled;0;0;4;0;0;0;1
1;1083;439;0;settled;2;1;0;0;0;0;0
1;1083;336;132;settled;0;0;0;0;0;0;0
1;1083;385;129;settled;0;8;0;0;0;0;1
1;1083;438;130;settled;0;0;0;1;0;0;1
1;1083;384;141;settled;6;0;0;0;18;7;1
1;1083;511;171;settled;0;0;4;0;0;0;1
1;1084;439;0;settled;2;1;0;0;0;0;0
1;1084;336;132;settled;0;0;0;0;0;0;0
1;1084;385;129;settled;0;8;0;0;0;0;1
1;1084;438;130;settled;0;0;0;1;0;0;1
1;1084;384;141;settled;6;0;0;0;17;7;1
1;1084;511;171;settled;0;0;4;0;0;0;1
1;1085;439;0;settled;2;1;0;0;0;0;0
1;1085;336;132;settled;0;0;0;0;0;0;0
1;1085;385;129;settled;0;8;0;0;0;0;1
1;1085;438;130;settled;0;0;0;1;0;0;1
1;1085;384;141;settled;6;0;0;0;17;7;1
1;1085;511;171;settled;0;0;4;0;0;0;1
1;1086;439;0;settled;2;1;0;0;0;0;0
1;1086;336;132;settled;0;0;0;0;0;0;0
1;1086;385;129;settled;0;8;0;0;0;0;1
1;1086;438;130;settled;0;0;0;1;0;0;1
1;1086;384;141;settled;6;0;0;0;17;7;1
1;1086;511;171;settled;0;0;4;0;0;0;1
1;1087;439;0;settled;2;1;0;0;0;0;0
1;1087;336;132;settled;0;0;0;0;0;0;0
1;1087;385;129;settled;0;8;0;0;0;0;1
1;1087;438;130;settled;0;0;0;1;0;0;1
1;1087;384;141;settled;6;0;0;0;17;7;1
1;1087;511;171;settled;0;0;4;0;0;0;1
1;1088;439;0;settled;2;1;0;0;0;0;0
1;1088;336;132;settled;0;0;0;0;0;0;0
1;1088;385;129;settled;0;8;0;0;0;0;1
1;1088;438;130;settled;0;0;0;1;0;0;1
1;1088;384;141;settled;6;0;0;0;17;7;1
1;1088;511;171;settled;0;0;4;0;0;0;1
1;1089;439;0;settled;2;1;0;0;0;0;0
1;1089;336;132;settled;0;0;0;0;0;0;0
1;1089;385;129;settled;0;8;0;0;0;0;1
1;1089;438;130;settled;0;0;0;1;0;0;1
1;1089;384;141;settled;6;0;0;0;16;7;1
1;1089;511;171;settled;0;0;4;0;0;0;1
1;1090;439;0;settled;2;1;0;0;0;0;0
1;1090;336;132;settled;0;0;0;0;0;0;0
1;1090;385;129;settled;0;8;0;0;0;0;1
1;1090;438;130;settled;0;0;0;1;0;0;1
1;1090;384;141;settled;6;0;0;0;16;7;1
1;1090;511;171;settled;0;0;4;0;0;0;1
1;1091;439;0;settled;2;1;0;0;0;0;0
1;1091;336;132;settled;0;0;0;0;0;0;0
1;1091;385;129;settled;0;8;0;0;0;0;1
1;1091;438;130;settled;0;0;0;1;0;0;1
1;1091;384;141;settled;6;0;0;0;16;7;1
1;1091;511;171;settled;0;0;4;0;0;0;1
1;1092;439;0;settled;2;1;0;0;0;0;0
1;1092;336;132;settled;0;0;0;0;0;0;0
1;1092;385;129;settled;0;8;0;0;0;0;1
1;1092;438;130;settled;0;0;0;1;0;0;1
1;1092;384;141;settled;6;0;0;0;16;7;1
1;1092;511;171;settled;0;0;4;0;0;0;1
1;1093;439;0;settled;2;1;0;0;0;0;0
1;1093;336;132;settled;0;0;0;0;0;0;0
1;1093;385;129;settled;0;8;0;0;0;0;1
1;1093;438;130;settled;0;0;0;1;0;0;1
1;1093;384;141;settled;6;0;0;0;16;7;1
1;1093;511;171;settled;0;0;4;0;0;0;1
1;1094;439;0;settled;2;1;0;0;0;0;0
1;1094;336;132;settled;0;0;0;0;0;0;0
1;1094;385;129;settled;0;8;0;0;0;0;1
1;1094;438;130;settled;0;0;0;1;0;0;1
1;1094;384;141;settled;6;0;0;0;16;7;1
1;1094;511;171;settled;0;0;4;0;0;0;1
1;1095;439;0;settled;2;1;0;0;0;0;0
1;1095;336;132;settled;0;0;0;0;0;0;0
1;1095;385;129;settled;0;8;0;0;0;0;1
1;1095;438;130;settled;0;0;0;1;0;0;1
1;1095;384;141;settled;6;0;0;0;16;7;1
1;1095;511;171;settled;0;0;4;0;0;0;1
1;1096;439;0;settled;2;1;0;0;0;0;0
1;1096;336;132;settled;0;0;0;0;0;0;0
1;1096;385;129;settled;0;8;0;0;0;0;1
1;1096;438;130;settled;0;0;0;1;0;0;1
1;1096;384;141;settled;6;0;0;0;16;7;1
1;1096;511;171;settled;0;0;4;0;0;0;1
1;1097;439;0;settled;2;1;0;0;0;0;0
1;1097;336;132;settled;0;0;0;0;0;0;0
1;1097;385;129;settled;0;8;0;0;0;0;1
1;1097;438;130;settled;0;0;0;1;0;0;1
1;1097;384;141;settled;6;0;0;0;15;7;1
1;1097;511;171;settled;0;0;4;0;0;0;1
1;1098;439;0;settled;2;1;0;0;0;0;0
1;1098;336;132;settled;0;0;0;0;0;0;0
1;1098;385;129;settled;0;8;0;0;0;0;1
1;1098;438;130;settled;0;0;0;1;0;0;1
1;1098;384;141;settled;6;0;0;0;15;7;1
1;1098;511;171;settled;0;0;4;0;0;0;1
1;1099;439;0;settled;2;1;0;0;0;0;0
1;1099;336;132;settled;0;0;0;0;0;0;0
1;1099;385;129;settled;0;8;0;0;0;0;1
1;1099;438;130;settled;0;0;0;1;0;0;1
1;1099;384;141;settled;6;0;0;0;15;7;1
1;1099;511;171;settled;0;0;4;0;0;0;1
1;1100;439;0;settled;2;1;0;0;0;0;0
1;1100;336;132;settled;0;0;0;0;0;0;0
1;1100;385;129;settled;0;8;0;0;0;0;1
1;1100;438;130;settled;0;0;0;1;0;0;1
1;1100;384;141;settled;6;0;0;0;15;7;1
1;1100;511;171;settled;0;0;4;0;0;0;1
1;1101;439;0;settled;2;1;0;0;0;0;0
1;1101;336;132;settled;0;0;0;0;0;0;0
1;1101;385;129;settled;0;8;0;0;0;0;1
1;1101;438;130;settled;0;0;0;1;0;0;1
1;1101;384;141;settled;6;0;0;0;15;7;1
1;1101;511;171;settled;0;0;4;0;0;0;1
1;1102;439;0;settled;2;1;0;0;0;0;0
1;1102;336;132;settled;0;0;0;0;0;0;0
1;1102;385;129;settled;0;8;0;0;0;0;1
1;1102;438;130;settled;0;0;0;1;0;0;1
1;1102;384;141;settled;6;0;0;0;15;7;1
1;1102;511;171;settled;0;0;4;0;0;0;1
1;1103;439;0;settled;2;1;0;0;0;0;0
1;1103;336;132;settled;0;0;0;0;0;0;0
1;1103;385;129;settled;0;8;0;0;0;0;1
1;1103;438;130;settled;0;0;0;1;0;0;1
1;1103;384;141;settled;6;0;0;0;15;7;1
1;1103;511;171;settled;0;0;4;0;0;0;1
1;1104;439;0;settled;2;1;0;0;0;0;0
1;1104;336;132;settled;0;0;0;0;0;0;0
1;1104;385;129;settled;0;8;0;0;0;0;1
1;1104;438;130;settled;0;0;0;1;0;0;1
1;1104;384;141;settled;6;0;0;0;15;7;1
1;1104;511;171;settled;0;0;4;0;0;0;1
1;1105;439;0;settled;2;1;0;0;0;0;0
1;1105;336;132;settled;0;0;0;0;0;0;0
1;1105;385;129;settled;0;8;0;0;0;0;1
1;1105;438;130;settled;0;0;0;1;0;0;1
1;1105;384;141;settled;6;0;0;0;15;7;1
1;1105;511;171;settled;0;0;4;0;0;0;1
1;1106;439;0;settled;2;1;0;0;0;0;0
1;1106;336;132;settled;0;0;0;0;0;0;0
1;1106;385;129;settled;0;8;0;0;0;0;1
1;1106;438;130;settled;0;0;0;1;0;0;1
1;1106;384;141;settled;6;0;0;0;15;7;1
1;1106;511;171;settled;0;0;4;0;0;0;1
1;1107;439;0;settled;2;1;0;0;0;0;0
1;1107;336;132;settled;0;0;0;0;0;0;0
1;1107;385;129;settled;0;8;0;0;0;0;1
1;1107;438;130;settled;0;0;0;1;0;0;1
1;1107;384;141;settled;6;0;0;0;15;7;1
1;1107;511;171;settled;0;0;4;0;0;0;1
1;1108;439;0;settled;2;1;0;0;0;0;0
1;1108;336;132;settled;0;0;0;0;0;0;0
1;1108;385;129;settled;0;8;0;0;0;0;1
1;1108;438;130;settled;0;0;0;1;0;0;1
1;1108;384;141;settled;6;0;0;0;15;7;1
1;1108;511;171;settled;0;0;4;0;0;0;1
1;1109;439;0;settled;2;1;0;0;0;0;0
1;1109;336;132;settled;0;0;0;0;0;0;0
1;1109;385;129;settled;0;8;0;0;0;0;1
1;1109;438;130;settled;0;0;0;1;0;0;1
1;1109;384;141;settled;6;0;0;0;15;7;1
1;1109;511;171;settled;0;0;4;0;0;0;1
1;1110;439;0;settled;2;1;0;0;0;0;0
1;1110;336;132;settled;0;0;0;0;0;0;0
1;1110;385;129;settled;0;8;0;0;0;0;1
1;1110;438;130;settled;0;0;0;1;0;0;1
1;1110;384;141;settled;6;0;0;0;15;7;1
1;1110;511;171;settled;0;0;4;0;0;0;1
1;1111;439;0;settled;2;1;0;0;0;0;0
1;1111;336;132;settled;0;0;0;0;0;0;0
1;1111;385;129;settled;0;8;0;0;0;0;1
1;1111;438;130;settled;0;0;0;1;0;0;1
1;1111;384;141;settled;6;0;0;0;15;7;1
1;1111;511;171;settled;0;0;4;0;0;0;1
1;1112;439;0;settled;2;1;0;0;0;0;0
1;1112;336;132;settled;0;0;0;0;0;0;0
1;1112;385;129;settled;0;8;0;0;0;0;1
1;1112;438;130;settled;0;0;0;1;0;0;1
1;1112;384;141;settled;6;0;0;0;15;7;1
1;1112;511;171;settled;0;0;4;0;0;0;1
1;1113;439;0;settled;2;1;0;0;0;0;0
1;1113;336;132;settled;0;0;0;0;0;0;0
1;1113;385;129;settled;0;8;0;0;0;0;1
1;1113;438;130;settled;0;0;0;1;0;0;1
1;1113;384;141;settled;6;0;0;0;15;7;1
1;1113;511;171;settled;0;0;4;0;0;0;1
1;1114;439;0;settled;2;1;0;0;0;0;0
1;1114;336;132;settled;0;0;0;0;0;0;0
1;1114;385;129;settled;0;8;0;0;0;0;1
1;1114;438;130;settled;0;0;0;1;0;0;1
1;1114;384;141;settled;6;0;0;0;15;7;1
1;1114;511;171;settled;0;0;4;0;0;0;1
1;1115;439;0;settled;2;1;0;0;0;0;0
1;1115;336;132;settled;0;0;0;0;0;0;0
1;1115;385;129;settled;0;8;0;0;0;0;1
1;1115;438;130;settled;0;0;0;1;0;0;1
1;1115;384;141;settled;6;0;0;0;15;7;1
1;1115;511;171;settled;0;0;4;0;0;0;1
1;1116;439;0;settled;2;1;0;0;0;0;0
1;1116;336;132;settled;0;0;0;0;0;0;0
1;1116;385;129;settled;0;8;0;0;0;0;1
1;1116;438;130;settled;0;0;0;1;0;0;1
1;1116;384;141;settled;6;0;0;0;15;7;1
1;1116;511;171;settled;0;0;4;0;0;0;1
1;1117;439;0;settled;2;1;0;0;0;0;0
1;1117;336;132;settled;0;0;0;0;0;0;0
1;1117;385;129;settled;0;8;0;0;0;0;1
1;1117;438;130;settled;0;0;0;1;0;0;1
1;1117;384;141;settled;6;0;0;0;15;6;1
1;1117;511;171;settled;0;0;4;0;0;0;1
1;1118;439;0;settled;2;1;0;0;0;0;0
1;1118;336;132;settled;0;0;0;0;0;0;0
1;1118;385;129;settled;0;8;0;0;0;0;1
1;1118;438;130;settled;0;0;0;1;0;0;1
1;1118;384;141;settled;6;0;0;0;15;6;1
1;1118;511;171;settled;0;0;4;0;0;0;1
1;1119;439;0;settled;2;1;0;0;0;0;0
1;1119;336;132;settled;0;0;0;0;0;0;0
1;1119;385;129;settled;0;8;0;0;0;0;1
1;1119;438;130;settled;0;0;0;1;0;0;1
1;1119;384;141;settled;6;0;0;0;14;6;1
1;1119;511;171;settled;0;0;4;0;0;0;1
1;1120;439;0;settled;2;1;0;0;0;0;0
1;1120;336;132;settled;0;0;0;0;0;0;0
1;1120;385;129;settled;0;8;0;0;0;0;1
1;1120;438;130;settled;0;0;0;1;0;0;1
1;1120;384;141;settled;6;0;0;0;13;6;1
1;1120;511;171;settled;0;0;4;0;0;0;1
1;1121;439;0;settled;2;1;0;0;0;0;0
1;1121;336;132;settled;0;0;0;0;0;0;0
1;1121;385;129;settled;0;8;0;0;0;0;1
1;1121;438;130;settled;0;0;0;1;0;0;1
1;1121;384;141;settled;6;0;0;0;13;6;1
1;1121;511;171;settled;0;0;4;0;0;0;1
1;1122;439;0;settled;2;1;0;0;0;0;0
1;1122;336;132;settled;0;0;0;0;0;0;0
1;1122;385;129;settled;0;8;0;0;0;0;1
1;1122;438;130;settled;0;0;0;1;0;0;1
1;1122;384;141;settled;6;0;0;0;13;6;1
1;1122;511;171;settled;0;0;4;0;0;0;1
1;1123;439;0;settled;2;1;0;0;0;0;0
1;1123;336;132;settled;0;0;0;0;0;0;0
1;1123;385;129;settled;0;8;0;0;0;0;1
1;1123;438;130;settled;0;0;0;1;0;0;1
1;1123;384;141;settled;6;0;0;0;13;6;1
1;1123;511;171;settled;0;0;4;0;0;0;1
1;1124;439;0;settled;2;1;0;0;0;0;0
1;1124;336;132;settled;0;0;0;0;0;0;0
1;1124;385;129;settled;0;8;0;0;0;0;1
1;1124;438;130;settled;0;0;0;1;0;0;1
1;1124;384;141;settled;6;0;0;0;13;6;1
1;1124;511;171;settled;0;0;4;0;0;0;1
1;1125;439;0;settled;2;1;0;0;0;0;0
1;1125;336;132;settled;0;0;0;0;0;0;0
1;1125;385;129;settled;0;8;0;0;0;0;1
1;1125;438;130;settled;0;0;0;1;0;0;1
1;1125;384;141;settled;6;0;0;0;13;6;1
1;1125;511;171;settled;0;0;4;0;0;0;1
1;1126;439;0;settled;2;1;0;0;0;0;0
1;1126;336;132;settled;0;0;0;0;0;0;0
1;1126;385;129;settled;0;8;0;0;0;0;1
1;1126;438;130;settled;0;0;0;1;0;0;1
1;1126;384;141;settled;6;0;0;0;13;6;1
1;1126;511;171;settled;0;0;4;0;0;0;1
1;1127;439;0;settled;2;1;0;0;0;0;0
1;1127;336;132;settled;0;0;0;0;0;0;0
1;1127;385;129;settled;0;8;0;0;0;0;1
1;1127;438;130;settled;0;0;0;1;0;0;1
1;1127;384;141;settled;6;0;0;0;13;6;1
1;1127;511;171;settled;0;0;4;0;0;0;1
1;1128;439;0;settled;2;1;0;0;0;0;0
1;1128;336;132;settled;0;0;0;0;0;0;0
1;1128;385;129;settled;0;8;0;0;0;0;1
1;1128;438;130;settled;0;0;0;1;0;0;1
1;1128;384;141;settled;6;0;0;0;13;6;1
1;1128;511;171;settled;0;0;4;0;0;0;1
1;1129;439;0;settled;2;1;0;0;0;0;0
1;1129;336;132;settled;0;0;0;0;0;0;0
1;1129;385;129;settled;0;8;0;0;0;0;1
1;1129;438;130;settled;0;0;0;1;0;0;1
1;1129;384;141;settled;6;0;0;0;13;6;1
1;1129;511;171;settled;0;0;4;0;0;0;1
1;1130;439;0;settled;2;1;0;0;0;0;0
1;1130;336;132;settled;0;0;0;0;0;0;0
1;1130;385;129;settled;0;8;0;0;0;0;1
1;1130;438;130;settled;0;0;0;1;0;0;1
1;1130;384;141;settled;6;0;0;0;13;6;1
1;1130;511;171;settled;0;0;4;0;0;0;1
1;1131;439;0;settled;2;1;0;0;0;0;0
1;1131;336;132;settled;0;0;0;0;0;0;0
1;1131;385;129;settled;0;8;0;0;0;0;1
1;1131;438;130;settled;0;0;0;1;0;0;1
1;1131;384;141;settled;6;0;0;0;13;6;1
1;1131;511;171;settled;0;0;4;0;0;0;1
1;1132;439;0;settled;2;1;0;0;0;0;0
1;1132;336;132;settled;0;0;0;0;0;0;0
1;1132;385;129;settled;0;8;0;0;0;0;1
1;1132;438;130;settled;0;0;0;1;0;0;1
1;1132;384;141;settled;6;0;0;0;13;6;1
1;1132;511;171;settled;0;0;4;0;0;0;1
1;1133;439;0;settled;2;1;0;0;0;0;0
1;1133;336;132;settled;0;0;0;0;0;0;0
1;1133;385;129;settled;0;8;0;0;0;0;1
1;1133;438;130;settled;0;0;0;1;0;0;1
1;1133;384;141;settled;6;0;0;0;12;6;1
1;1133;511;171;settled;0;0;4;0;0;0;1
1;1134;439;0;settled;2;1;0;0;0;0;0
1;1134;336;132;settled;0;0;0;0;0;0;0
1;1134;385;129;settled;0;8;0;0;0;0;1
1;1134;438;130;settled;0;0;0;1;0;0;1
1;1134;384;141;settled;6;0;0;0;12;6;1
1;1134;511;171;settled;0;0;4;0;0;0;1
1;1135;439;0;settled;2;1;0;0;0;0;0
1;1135;336;132;settled;0;0;0;0;0;0;0
1;1135;385;129;settled;0;8;0;0;0;0;1
1;1135;438;130;settled;0;0;0;1;0;0;1
1;1135;384;141;settled;6;0;0;0;12;6;1
1;1135;511;171;settled;0;0;4;0;0;0;1
1;1136;439;0;settled;2;1;0;0;0;0;0
1;1136;336;132;settled;0;0;0;0;0;0;0
1;1136;385;129;settled;0;8;0;0;0;0;1
1;1136;438;130;settled;0;0;0;1;0;0;1
1;1136;384;141;settled;6;0;0;0;12;6;1
1;1136;511;171;settled;0;0;4;0;0;0;1
1;1137;439;0;settled;2;1;0;0;0;0;0
1;1137;336;132;settled;0;0;0;0;0;0;0
1;1137;385;129;settled;0;8;0;0;0;0;1
1;1137;438;130;settled;0;0;0;1;0;0;1
1;1137;384;141;settled;6;0;0;0;12;6;1
1;1137;511;171;settled;0;0;4;0;0;0;1
1;1138;439;0;settled;2;1;0;0;0;0;0
1;1138;336;132;settled;0;0;0;0;0;0;0
1;1138;385;129;settled;0;8;0;0;0;0;1
1;1138;438;130;settled;0;0;0;1;0;0;1
1;1138;384;141;settled;6;0;0;0;12;6;1
1;1138;511;171;settled;0;0;4;0;0;0;1
1;1139;439;0;settled;2;1;0;0;0;0;0
1;1139;336;132;settled;0;0;0;0;0;0;0
1;1139;385;129;settled;0;8;0;0;0;0;1
1;1139;438;130;settled;0;0;0;1;0;0;1
1;1139;384;141;settled;6;0;0;0;11;6;1
1;1139;511;171;settled;0;0;4;0;0;0;1
